Destination,Dial Codes,Effective Date,Time Band,Rate,Rate Change Indicator,A-number rates,Rounding Rules
"UK,Fixed Sky",441204781,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441204783,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441204789,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441204809,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441204922,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441204979,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441205384,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441205609,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441205612,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441205624,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441205629,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206410,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206411,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206626,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206628,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206642,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206657,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206672,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206679,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206681,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206683,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206920,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206970,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206971,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206974,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206975,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206978,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441206981,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207329,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207513,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207658,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207659,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207741,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207747,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207771,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207774,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207782,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441207803,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441208243,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441208592,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441208623,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44120948,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121218,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121291,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121294,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121406,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121408,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121413,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121493,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121537,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121574,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121610,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44121649,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223490,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223604,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223630,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223635,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223676,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223678,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223779,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223817,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223943,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223956,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441223977,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224030,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224041,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224043,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224046,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224048,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224065,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224066,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224360,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224361,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224464,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224513,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224547,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224901,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224906,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224911,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224913,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224919,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224923,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224932,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224935,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224943,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224949,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224950,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224951,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224956,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224958,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224962,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224964,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224966,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441224967,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225284,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225374,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225378,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225519,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225532,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225590,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225611,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225612,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225680,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225681,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225682,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225949,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225966,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225971,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441225972,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226338,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226418,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226419,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226492,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226495,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226653,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226800,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226828,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226889,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226893,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226897,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226930,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226950,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226953,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226956,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226958,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226972,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226981,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226983,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441226984,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227219,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227231,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227232,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227500,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227503,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227506,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227507,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227530,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227657,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227687,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227904,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227905,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227906,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227918,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441227920,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44122849,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229219,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229227,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229242,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229247,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229256,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229316,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229364,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229381,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229451,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441229902,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233239,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233329,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233365,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233463,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233513,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233519,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233521,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233536,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441233547,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234231,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234585,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234602,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234606,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234635,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234638,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234926,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234950,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234959,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234960,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234961,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234962,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441234974,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44123541,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441236353,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441236354,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441236372,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441236379,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44123659,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441236902,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441236904,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441237700,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441237721,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441237730,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441239571,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44124155,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44124246,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243251,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243276,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243341,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243465,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243763,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243920,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243926,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243930,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243936,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243937,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243945,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243948,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243951,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441243968,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244204,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244291,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244294,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244428,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244556,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244618,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244664,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244743,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244749,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244791,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244795,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244796,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244900,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244913,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441244959,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245521,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245523,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44124563,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245672,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245675,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245677,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245763,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245767,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245842,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245843,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245917,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441245957,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246391,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246397,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44124646,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246602,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246603,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246721,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246725,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246728,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246917,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441246937,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441248298,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441248342,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441248521,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441248543,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",44124932,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441250369,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252202,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252209,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252219,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252261,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252274,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252479,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252492,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252591,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252598,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252901,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252904,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252910,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252911,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252932,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252935,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252946,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252955,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441252981,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253273,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253279,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253367,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253371,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253421,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253422,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253424,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253429,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253461,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253463,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253466,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253521,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253522,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253573,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253574,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253580,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253582,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253706,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253933,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253969,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253973,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253974,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253975,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
"UK,Fixed Sky",441253980,1/9/2022,Flat,0.2568,No Change,A-number rates,1-Jan
